site_no,nwsli,cdec_id,cdec_station_name,usgs_station_name_xwalk,cdec_group,cdec_basin,county,nws_flood_stage_ft,crosswalk_source,crosswalk_note,cnrfc_channel,cnrfc_location,cnrfc_nickname,cnrfc_gage_class1,cnrfc_gage_class2
11379500,EDCC1,ECP,Elder Creek Near Paskenta,Elder C Nr Paskenta Ca,Sacramento River,Sacramento R,Tehama,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Elder Creek,Paskenta,Elder Creek - Paskenta,river,other
11381500,MLMC1,MLM,Mill Creek Nr Los Molinos,Mill C Nr Los Molinos Ca,Sacramento River,Sacramento R,Tehama,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Mill Creek,Los Molinos,Mill Creek - Los Molinos,river,other
11383500,DCVC1,DCV,Deer Creek Nr Vina,Deer C Nr Vina Ca,Sacramento River,Sacramento R,Tehama,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Deer Creek,Vina,Deer Creek - Vina,river,other
11389500,CLUC1,COL,Sacramento River At Colusa,Sacramento R A Colusa Ca,Sacramento River,Sacramento R,Colusa,70,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Sacramento River,Colusa Bridge,Sacramento River - Colusa Bridge,river,forecast
11390000,BKCC1,BCK,Butte Creek Nr Chico,Butte C Nr Chico Ca,Sacramento River,Butte Cr,Butte,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Butte Creek,Chico,Butte Creek - Chico,river,other
11390500,WLKC1,WLK,Sacramento River Below Wilkins Slough,Sacramento R Bl Wilkins Slough Nr Grimes Ca,Sacramento River,Sacramento R,Sutter,52.7,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Sacramento River,Wilkins Slough,Sacramento River - Wilkins Slough,river,other
11401920,SQUC1,NA,NA,Spanish C A Quincy Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Spanish Creek,Quincy,Spanish Creek - Quincy,river,other
11402000,SCBC1,SPK,Spanish Ck Abv Blackhawk Ck At Keddie,Spanish C Ab Blackhawk C At Keddie Ca,Sacramento River,Feather R,Plumas,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Spanish Creek,Keddie,Spanish Creek - Keddie,river,other
11413000,GYRC1,GYB,N Yuba R Blw Goodyears Bar,N Yuba R Bl Goodyears Bar Ca,Sacramento River,Yuba R,Sierra,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,North Fork Yuba River,Goodyears Bar,North Fork Yuba River - Goodyears Bar,river,other
11418500,DCSC1,DCS,Deer Creek Nr Smartville,Deer C Nr Smartsville Ca,Sacramento River,Yuba R,Nevada,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Deer Creek,Smartsville,Deer Creek - Smartsville,river,other
11421000,MRYC1,MRY,Yuba River Near Marysville,Yuba R Nr Marysville Ca,Sacramento River,Yuba R,Yuba,87,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Yuba River,Marysville,Yuba River - Marysville,river,forecast
11424000,BRWC1,BRW,Bear River Near Wheatland,Bear R Nr Wheatland Ca,Sacramento River,Bear R,Placer,24,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Bear River,Wheatland,Bear River - Wheatland,river,forecast
11424500,DCWC1,NA,NA,Dry C Nr Wheatland Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Dry Creek,Wheatland,Dry Creek - Wheatland,river,other
11425500,VONC1,VON,Sacramento River At Verona,Sacramento R A Verona Ca,Sacramento River,Sacramento R,Sutter,41.3,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Sacramento River,Verona,Sacramento River - Verona,river,forecast
11427000,NFDC1,NFD,Nf American R At North Fork Dam,Nf American R A North Fork Dam Ca,Sacramento River,American R,Placer,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,North Fork American River,North Fork Dam,North Fork American River - North Fork Dam,river,other
11446500,AFOC1,AFO,American River At Fair Oaks,American R A Fair Oaks Ca,Sacramento River,American R,Sacramento,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,American River,Fair Oaks,American River - Fair Oaks,river,other
11447360,ACWC1,ACK,Arcade Ck Nr Del Paso Hts,Arcade C Nr Del Paso Heights Ca,Sacramento River,American R,Sacramento,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Arcade Creek,Del Paso Heights,Arcade Creek - Del Paso Heights,river,other
11447650,FPOC1,FPT,Sacramento River At Freeport,Sacramento R A Freeport Ca,Sacramento River,Sacramento R,Sacramento,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Sacramento River,Freeport,Sacramento River - Freeport,river,other
11447903,GSMC1,NA,NA,Georgiana Slough Nr Sacramento R,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Georgiana Slough,Mokelumne River,Georgiana Slough - Mokelumne River,river,other
11449500,KCVC1,NA,NA,Kelsey C Nr Kelseyville Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Kelsey Creek,Kelseyville,Kelsey Creek - Kelseyville,river,other
11450000,CLKC1,NA,NA,Clear Lk A Lakeport Ca,NA,NA,NA,9,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Clear Lake,Lakeport,Clear Lake - Lakeport,reservoir,forecast
11451000,CLFC1,NA,NA,Cache C Nr Lower Lake Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Cache Creek,Lower Lake,Cache Creek - Lower Lake,river,other
11451100,HOUC1,NFC,N Fork Cache Creek At Hough Springs,Nf Cache C A Hough Spring Nr Clearlake Oaks Ca,Sacramento River,Cache Cr,Lake,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,North Fork Cache Creek,Hough Springs,North Fork Cache Creek - Hough Springs,river,other
11451300,CKKC1,NCL,N Fk Cache Ck Nr Clearlake Oaks 8ne,Nf Cache C Nr Clearlake Oaks Ca,Sacramento River,Cache Cr,Lake,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,North Fork Cache Creek,Clearlake Oaks,North Fork Cache Creek - Clearlake Oaks,river,other
11451715,HCHC1,BRK,Bear Ck Ab Holsten Cyn Nr Rumsey,Bear C Ab Holsten Chimney Cyn Nr Rumsey Ca,Sacramento River,Cache Cr,Colusa,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Bear Creek,Holsten Chimney Canyon,Bear Creek - Holsten Chimney Canyon,river,other
11451800,RMSC1,RUM,Cache Creek At Rumsey Bridge,Cache C A Rumsey Ca,Sacramento River,Cache Cr,Yolo,14,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Cache Creek,Rumsey,Cache Creek - Rumsey,river,forecast
11452500,YLOC1,CCY,Cache Creek At Yolo,Cache C A Yolo Ca,Sacramento River,Cache Cr,Yolo,81,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Cache Creek,Yolo,Cache Creek - Yolo,river,forecast
11452800,OWSC1,NA,NA,Cache C Overflow Weir From Settling Bas Nr Wood'ld,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Cache Creek,Ovrflw Fm Weir Fm Stlg Basin,Cache Creek - Ovrflw Fm Weir Fm Stlg Basin,river,other
11452900,OTFC1,NA,NA,Cache C Outflow From Settling Basin Nr Woodland Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Cache Creek,Outflow From Settling Basin,Cache Creek - Outflow From Settling Basin,river,other
11453000,YOLC1,YBY,Yolo Bypass Near Woodland,Yolo Bypass Nr Woodland Ca,Sacramento River,Sacramento R,Yolo,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Yolo Bypass,Woodland,Yolo Bypass - Woodland,river,other
11453500,PCGC1,PCG,Putah Creek Near Guenoc,Putah C Nr Guenoc Ca,Sacramento River,Putah Cr,Lake,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Putah Creek,Guenoc,Putah Creek - Guenoc,river,other
11454000,PUCC1,PUT,Putah Creek Near Winters,Putah C Nr Winters Ca,Sacramento River,Putah Cr,Yolo,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Putah Creek,Winters,Putah Creek - Winters,river,other
11455350,CCSC1,RYF,Cache Slough Above Ryer Island Ferry,Cache Slough A Ryer Island,Sacramento River,Cache Cr,Solano,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
11455420,RVTC1,SRV,Sacramento River At Rio Vista (usgs),Sacramento R A Rio Vista Ca,Sacramento River,Sacramento R,Solano,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Sacramento River,Rio Vista - USGS,Sacramento River - Rio Vista - USGS,river,other
11455478,DEKC1,NA,NA,Sacramento R A Decker Island Nr Rio Vista Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Sacramento River,Decker Island,Sacramento River - Decker Island,river,other
11456000,SHEC1,STH,Napa River Near St Helena,Napa R Nr St Helena Ca,San Francisco Bay,Napa R,Napa,18,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Napa River,Saint Helena,Napa River - Saint Helena,river,forecast
11458000,APCC1,NAP,Napa River Near Napa,Napa R Nr Napa Ca,San Francisco Bay,Napa R,Napa,25,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Napa River,Napa,Napa River - Napa,river,forecast
11458433,KWDC1,NA,NA,Sonoma Creek A Kenwood Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Sonoma Creek,Kenwood,Sonoma Creek - Kenwood,river,other
11458500,AGCC1,NA,NA,Sonoma C A Agua Caliente Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Sonoma Creek,Agua Caliente,Sonoma Creek - Agua Caliente,river,other
11458600,NSEC1,NA,NA,Nathanson C A Sonoma Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Nathanson Creek,2nd Street East,Nathanson Creek - 2nd Street East,river,other
11459500,NVCC1,NA,NA,Novato C A Novato Ca,NA,NA,NA,13,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Novato Creek,Novato,Novato Creek - Novato,river,other
11460000,CMDC1,NA,NA,Corte Madera C A Ross Ca,NA,NA,NA,17,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Corte Madera Creek,Ross,Corte Madera Creek - Ross,river,other
11460151,RMBC1,NA,NA,Redwood C A Hwy 1 Bridge A Muir Beach Ca,NA,NA,NA,7.3,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Redwood Creek,Highway 1 Br at Muir Beach,Redwood Creek - Highway 1 Br at Muir Beach,river,other
11460400,LTSC1,NA,NA,Lagunitas C A Samuel P Taylor State Park Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Lagunitas Creek,Samuel P Taylor State Park,Lagunitas Creek - Samuel P Taylor State Park,river,other
11460600,LNTC1,NA,NA,Lagunitas C Nr Pt Reyes Station Ca,NA,NA,NA,22,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Lagunitas Creek,Point Reyes Station,Lagunitas Creek - Point Reyes Station,river,other
11460750,WKEC1,NA,NA,Walker C Nr Marshall Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Walker Creek,Marshall,Walker Creek - Marshall,river,other
11461000,UKAC1,RRU,Russian R Nr Ukiah,Russian R Nr Ukiah Ca,North Coast,Russian R,Mendocino,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Russian River,Ukiah 3NNE,Russian River - Ukiah 3NNE,river,other
11461500,CXLC1,NA,NA,Ef Russian R Nr Calpella Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,East Fork Russian River,Calpella,East Fork Russian River - Calpella,river,other
11462080,TLMC1,NA,NA,Russian R Nr Talmage Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Russian River,Talmage,Russian River - Talmage,river,other
11462500,HOPC1,HOP,Russian River Near Hopland,Russian R Nr Hopland Ca,North Coast,Russian R,Mendocino,21,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Russian River,Hopland,Russian River - Hopland,river,forecast
11463000,CDLC1,CLV,Russian River At Cloverdale,Russian R Nr Cloverdale Ca,North Coast,Russian R,Mendocino,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Russian River,Cloverdale,Russian River - Cloverdale,river,other
11463170,CDAC1,NA,NA,Big Sulphur C A G Resort Nr Cloverdale Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Big Sulpher Creek,Geysers Resort,Big Sulpher Creek - Geysers Resort,river,other
11463200,BSCC1,NA,NA,Big Sulphur C Nr Cloverdale Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Big Sulphur Creek,Cloverdale,Big Sulphur Creek - Cloverdale,river,other
11463500,GEYC1,NA,NA,Russian R A Geyserville Ca,NA,NA,NA,39.7,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Russian River,Geyserville,Russian River - Geyserville,river,other
11463682,JIMC1,NA,NA,Russian R A Jimtown Ca,NA,NA,NA,26.2,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Russian River,Jimtown,Russian River - Jimtown,river,other
11463900,RMKC1,NA,NA,Maacama C Nr Kellogg Ca,NA,NA,NA,14.8,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Maacama Creek,Kellogg,Maacama Creek - Kellogg,river,other
11463980,RRHC1,NA,NA,Russian R A Digger Bend Nr Healdsburg Ca,NA,NA,NA,25.4,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Russian River,Diggers Bend,Russian River - Diggers Bend,river,other
11464000,HEAC1,HEA,Russian River Near Healdsburg,Russian R Nr Healdsburg Ca,North Coast,Russian R,Sonoma,23,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Russian River,Healdsburg,Russian River - Healdsburg,river,forecast
11465200,DGYC1,DGY,Dry Ck Nr Geyserville,Dry C Nr Geyserville Ca,North Coast,Russian R,Sonoma,15,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Dry Creek,Geyserville,Dry Creek - Geyserville,river,other
11465240,DGYC1,DGY,Dry Ck Nr Geyserville,Dry C Blw Lambert Br Nr Geyserville Ca,North Coast,Russian R,Sonoma,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Dry Creek,Geyserville,Dry Creek - Geyserville,river,other
11465350,DRIC1,DRY,Dry Creek Near Healdsburg,Dry C Nr Mouth Nr Healdsburg Ca,North Coast,Russian R,Sonoma,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Dry Creek,Healdsburg,Dry Creek - Healdsburg,river,other
11465390,WDSC1,NA,NA,Russian R Nr Windsor Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Russian River,Windsor,Russian River - Windsor,river,other
11465660,ROHC1,NA,NA,Copeland C A Rohnert Park Ca,NA,NA,NA,8,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Copeland Creek,Rohnert Park,Copeland Creek - Rohnert Park,river,other
11465680,CTIC1,NA,NA,Laguna De Santa Rosa A Stony Pt Rd Nr Cotati Ca,NA,NA,NA,84,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Laguna De Santa Rosa,Cotati - Stony Point Road,Laguna De Santa Rosa - Cotati - Stony Point Road,river,other
11465690,EASC1,NA,NA,Colgan C Nr Santa Rosa Ca,NA,NA,NA,106,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Colgan Creek,Santa Rosa,Colgan Creek - Santa Rosa,river,other
11465700,CGNC1,NA,NA,Colgan C Nr Sebastopol Ca,NA,NA,NA,75,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Colgan Creek,Sebastopol,Colgan Creek - Sebastopol,river,other
11465750,LSEC1,NA,NA,Laguna De Santa Rosa C Nr Sebastopol Ca,NA,NA,NA,69,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Laguna De Santa Rosa,Sebastopol,Laguna De Santa Rosa - Sebastopol,river,other
11466065,CBSC1,NA,NA,Brush C A Santa Rosa Ca,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Brush Creek,Santa Rosa,Brush Creek - Santa Rosa,river,other
11466170,MZSC1,NA,NA,Matanzas C A Santa Rosa Ca,NA,NA,NA,173.3,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Matanzas Creek,Santa Rosa,Matanzas Creek - Santa Rosa,river,other
11466200,SSAC1,NA,NA,Santa Rosa C A Santa Rosa Ca,NA,NA,NA,41,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Santa Rosa Creek,Santa Rosa,Santa Rosa Creek - Santa Rosa,river,other
11466320,TARC1,NA,NA,Santa Rosa C A Willowside Rd Nr Santa Rosa Ca,NA,NA,NA,70,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Santa Rosa Creek,Santa Rosa - Willowside Road,Santa Rosa Creek - Santa Rosa - Willowside Road,river,other
11466800,MWEC1,NA,NA,Mark West C Nr Mirabel Heights Ca,NA,NA,NA,55,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Mark West Creek,Mirabel Heights,Mark West Creek - Mirabel Heights,river,other
11467000,RIOC1,HAC,Russian River Near Hacienda Bridge,Russian R A Hacienda Bridge Nr Guerneville Ca,North Coast,Russian R,Sonoma,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Russian River,Hacienda Bridge,Russian River - Hacienda Bridge,river,other
